Order No;Item ID;Sales Date;Deilvery Date;Customer Id;City Id;Qty;Price;cost;DISC2;Dis Per;Gross Sales;Discount;Net Sales;Month Year;Sales Date time;Sales Date 1;Custom;COGS Amount
6748;2;6/11/2018 00:00;13/11/2018;1875;29;1;83;70;16.5;15;83;12.45;70.55;201811;11/6/2018;6/11/2018 00:00;4YOP;70
7105;8;5/11/2018 00:00;12/11/2018;1417;5;1;83;70;24.2;22;83;18.26;64.74;201811;11/5/2018;5/11/2018 00:00;4YOP;70
12085;19;5/11/2018 00:00;7/11/2018;3358;30;1;83;70;8.8;8;83;6.64;76.36;201811;11/5/2018;5/11/2018 00:00;4YOP;70
15206;15;4/11/2018 00:00;6/11/2018;1154;20;1;83;70;37.4;34;83;28.22;54.78;201811;11/4/2018;4/11/2018 00:00;4YOP;70
15162;30;3/11/2018 00:00;4/11/2018;4524;60;1;83;70;15.4;14;83;11.62;71.38;201811;11/3/2018;3/11/2018 00:00;4YOP;70
29675;32;3/11/2018 00:00;12/11/2018;6008;74;1;83;70;47.3;43;83;35.69;47.31;201811;11/3/2018;3/11/2018 00:00;4YOP;70
216;24;2/11/2018 00:00;11/11/2018;2474;16;1;83;70;7.7;7;83;5.81;77.19;201811;11/2/2018;2/11/2018 00:00;4YOP;70
7660;20;2/11/2018 00:00;3/11/2018;3870;48;1;83;70;40.7;37;83;30.71;52.29;201811;11/2/2018;2/11/2018 00:00;4YOP;70
18013;32;1/11/2018 00:00;7/11/2018;2474;16;1;83;70;35.2;32;83;26.56;56.44;201811;11/1/2018;1/11/2018 00:00;4YOP;70
6291;12;31/10/2018 00:00;31/10/2018;3344;80;1;83;70;19.8;18;83;14.94;68.06;201810;10/31/2018;31/10/2018 00:00;4YOP;70
7245;8;30/10/2018 00:00;4/11/2018;3353;29;1;83;70;7.7;7;83;5.81;77.19;201810;10/30/2018;30/10/2018 00:00;4YOP;70
6859;1;29/10/2018 00:00;31/10/2018;3094;19;1;83;70;3.3;3;83;2.49;80.51;201810;10/29/2018;29/10/2018 00:00;4YOP;70
6015;21;28/10/2018 00:00;3/11/2018;3914;47;1;83;70;47.3;43;83;35.69;47.31;201810;10/28/2018;28/10/2018 00:00;4YOP;70
240;13;26/10/2018 00:00;3/11/2018;2363;23;1;83;70;18.7;17;83;14.11;68.89;201810;10/26/2018;26/10/2018 00:00;4YOP;70
4059;20;26/10/2018 00:00;3/11/2018;3717;42;1;83;70;41.8;38;83;31.54;51.46;201810;10/26/2018;26/10/2018 00:00;4YOP;70
14447;19;25/10/2018 00:00;28/10/2018;2557;4;1;83;70;4.4;4;83;3.32;79.68;201810;10/25/2018;25/10/2018 00:00;4YOP;70
11601;23;24/10/2018 00:00;27/10/2018;4821;9;1;83;70;47.3;43;83;35.69;47.31;201810;10/24/2018;24/10/2018 00:00;4YOP;70
21817;16;24/10/2018 00:00;2/11/2018;993;13;1;83;70;17.6;16;83;13.28;69.72;201810;10/24/2018;24/10/2018 00:00;4YOP;70
26548;14;24/10/2018 00:00;30/10/2018;613;55;1;83;70;8.8;8;83;6.64;76.36;201810;10/24/2018;24/10/2018 00:00;4YOP;70
27685;14;23/10/2018 00:00;27/10/2018;4136;90;1;83;70;19.8;18;83;14.94;68.06;201810;10/23/2018;23/10/2018 00:00;4YOP;70
371;2;22/10/2018 00:00;27/10/2018;2164;92;1;83;70;5.5;5;83;4.15;78.85;201810;10/22/2018;22/10/2018 00:00;4YOP;70
4081;23;22/10/2018 00:00;28/10/2018;3487;36;1;83;70;19.8;18;83;14.94;68.06;201810;10/22/2018;22/10/2018 00:00;4YOP;70
761;22;17/10/2018 00:00;19/10/2018;2071;29;1;83;70;34.1;31;83;25.73;57.27;201810;10/17/2018;17/10/2018 00:00;4YOP;70
29341;32;17/10/2018 00:00;24/10/2018;6264;55;1;83;70;48.4;44;83;36.52;46.48;201810;10/17/2018;17/10/2018 00:00;4YOP;70
575;21;16/10/2018 00:00;22/10/2018;3055;36;1;83;70;41.8;38;83;31.54;51.46;201810;10/16/2018;16/10/2018 00:00;4YOP;70
23778;53;16/10/2018 00:00;20/10/2018;226;82;1;83;70;34.1;31;83;25.73;57.27;201810;10/16/2018;16/10/2018 00:00;4YOP;70
26430;43;15/10/2018 00:00;22/10/2018;4044;1;1;83;70;17.6;16;83;13.28;69.72;201810;10/15/2018;15/10/2018 00:00;4YOP;70
28171;33;30/9/2020 00:00;6/10/2020;3352;75;1;83;53;14.3;13;83;10.79;72.21;202009;9/30/2020;30/9/2020 00:00;4YOP;53
23724;33;22/9/2020 00:00;1/10/2020;4016;5;1;83;53;45.1;41;83;34.03;48.97;202009;9/22/2020;22/9/2020 00:00;4YOP;53
29425;42;21/9/2020 00:00;30/9/2020;4370;87;1;83;53;27.5;25;83;20.75;62.25;202009;9/21/2020;21/9/2020 00:00;4YOP;53
25783;18;18/9/2020 00:00;27/9/2020;5433;32;1;83;53;27.5;25;83;20.75;62.25;202009;9/18/2020;18/9/2020 00:00;4YOP;53
26085;26;17/9/2020 00:00;26/9/2020;3302;61;1;83;53;40.7;37;83;30.71;52.29;202009;9/17/2020;17/9/2020 00:00;4YOP;53
28669;41;16/9/2020 00:00;26/9/2020;4375;47;1;83;53;38.5;35;83;29.05;53.95;202009;9/16/2020;16/9/2020 00:00;4YOP;53
28817;41;12/9/2020 00:00;14/9/2020;1169;92;1;83;53;19.8;18;83;14.94;68.06;202009;9/12/2020;12/9/2020 00:00;4YOP;53
24599;16;10/9/2020 00:00;18/9/2020;3202;68;1;83;53;33;30;83;24.9;58.1;202009;9/10/2020;10/9/2020 00:00;4YOP;53
27429;55;7/9/2020 00:00;14/9/2020;284;38;1;83;53;9.9;9;83;7.47;75.53;202009;9/7/2020;7/9/2020 00:00;4YOP;53
22823;21;5/9/2020 00:00;9/9/2020;5936;45;1;83;53;38.5;35;83;29.05;53.95;202009;9/5/2020;5/9/2020 00:00;4YOP;53
24287;37;2/9/2020 00:00;7/9/2020;2063;17;1;83;53;2.2;2;83;1.66;81.34;202009;9/2/2020;2/9/2020 00:00;4YOP;53
22237;32;1/9/2020 00:00;2/9/2020;319;24;1;83;53;41.8;38;83;31.54;51.46;202009;9/1/2020;1/9/2020 00:00;4YOP;53
28942;16;21/8/2020 00:00;27/8/2020;5613;19;1;83;53;29.7;27;83;22.41;60.59;202008;8/21/2020;21/8/2020 00:00;4YOP;53
23705;44;14/8/2020 00:00;22/8/2020;459;83;1;83;53;39.6;36;83;29.88;53.12;202008;8/14/2020;14/8/2020 00:00;4YOP;53
25095;14;5/8/2020 00:00;11/8/2020;4204;28;1;83;53;36.3;33;83;27.39;55.61;202008;8/5/2020;5/8/2020 00:00;4YOP;53
29517;20;1/8/2020 00:00;4/8/2020;788;99;1;83;53;36.3;33;83;27.39;55.61;202008;8/1/2020;1/8/2020 00:00;4YOP;53
25964;23;29/7/2020 00:00;2/8/2020;3834;32;1;83;53;40.7;37;83;30.71;52.29;202007;7/29/2020;29/7/2020 00:00;4YOP;53
22295;15;28/7/2020 00:00;6/8/2020;2402;16;1;83;53;11;10;83;8.3;74.7;202007;7/28/2020;28/7/2020 00:00;4YOP;53
25012;28;24/7/2020 00:00;3/8/2020;6065;51;1;83;53;46.2;42;83;34.86;48.14;202007;7/24/2020;24/7/2020 00:00;4YOP;53
28951;45;24/7/2020 00:00;26/7/2020;5126;32;1;83;53;31.9;29;83;24.07;58.93;202007;7/24/2020;24/7/2020 00:00;4YOP;53
28324;48;20/7/2020 00:00;26/7/2020;1989;44;1;83;53;33;30;83;24.9;58.1;202007;7/20/2020;20/7/2020 00:00;4YOP;53
22297;31;14/7/2020 00:00;23/7/2020;1014;82;1;83;53;24.2;22;83;18.26;64.74;202007;7/14/2020;14/7/2020 00:00;4YOP;53
23312;12;14/7/2020 00:00;17/7/2020;439;15;1;83;53;44;40;83;33.2;49.8;202007;7/14/2020;14/7/2020 00:00;4YOP;53
28588;52;28/6/2020 00:00;6/7/2020;1898;89;1;83;53;1.1;1;83;0.83;82.17;202006;6/28/2020;28/6/2020 00:00;4YOP;53
27886;31;20/6/2020 00:00;22/6/2020;1986;78;1;83;53;24.2;22;83;18.26;64.74;202006;6/20/2020;20/6/2020 00:00;4YOP;53
22062;16;18/6/2020 00:00;22/6/2020;5636;24;1;83;53;5.5;5;83;4.15;78.85;202006;6/18/2020;18/6/2020 00:00;4YOP;53
27322;38;2/6/2020 00:00;3/6/2020;3963;8;1;83;53;12.1;11;83;9.13;73.87;202006;6/2/2020;2/6/2020 00:00;4YOP;53
29187;12;2/6/2020 00:00;11/6/2020;290;14;1;83;53;16.5;15;83;12.45;70.55;202006;6/2/2020;2/6/2020 00:00;4YOP;53
21561;41;30/5/2020 00:00;31/5/2020;6426;90;1;83;53;3.3;3;83;2.49;80.51;202005;5/30/2020;30/5/2020 00:00;4YOP;53
22616;48;29/5/2020 00:00;2/6/2020;4953;59;1;83;53;18.7;17;83;14.11;68.89;202005;5/29/2020;29/5/2020 00:00;4YOP;53
29292;50;15/5/2020 00:00;23/5/2020;6282;23;1;83;53;47.3;43;83;35.69;47.31;202005;5/15/2020;15/5/2020 00:00;4YOP;53
21577;24;13/5/2020 00:00;17/5/2020;2917;31;1;83;53;1.1;1;83;0.83;82.17;202005;5/13/2020;13/5/2020 00:00;4YOP;53
21558;35;10/5/2020 00:00;18/5/2020;3895;20;1;83;53;15.4;14;83;11.62;71.38;202005;5/10/2020;10/5/2020 00:00;4YOP;53
27968;33;8/5/2020 00:00;14/5/2020;942;17;1;83;53;2.2;2;83;1.66;81.34;202005;5/8/2020;8/5/2020 00:00;4YOP;53
28327;44;26/4/2020 00:00;3/5/2020;3784;17;1;83;53;29.7;27;83;22.41;60.59;202004;4/26/2020;26/4/2020 00:00;4YOP;53
26980;52;23/4/2020 00:00;3/5/2020;5015;59;1;83;53;23.1;21;83;17.43;65.57;202004;4/23/2020;23/4/2020 00:00;4YOP;53
17485;27;5/4/2020 00:00;10/4/2020;4334;100;1;83;53;1.1;1;83;0.83;82.17;202004;4/5/2020;5/4/2020 00:00;4YOP;53
22809;40;3/4/2020 00:00;8/4/2020;197;92;1;83;53;41.8;38;83;31.54;51.46;202004;4/3/2020;3/4/2020 00:00;4YOP;53
22748;54;25/3/2020 00:00;31/3/2020;3978;36;1;83;53;20.9;19;83;15.77;67.23;202003;3/25/2020;25/3/2020 00:00;4YOP;53
29239;12;24/3/2020 00:00;26/3/2020;6333;24;1;83;53;38.5;35;83;29.05;53.95;202003;3/24/2020;24/3/2020 00:00;4YOP;53
14312;40;23/3/2020 00:00;30/3/2020;2077;94;1;83;53;16.5;15;83;12.45;70.55;202003;3/23/2020;23/3/2020 00:00;4YOP;53
24775;15;22/3/2020 00:00;24/3/2020;5333;59;1;83;53;6.6;6;83;4.98;78.02;202003;3/22/2020;22/3/2020 00:00;4YOP;53
16129;30;20/3/2020 00:00;27/3/2020;4106;98;1;83;53;14.3;13;83;10.79;72.21;202003;3/20/2020;20/3/2020 00:00;4YOP;53
23068;24;20/3/2020 00:00;30/3/2020;4587;21;1;83;53;18.7;17;83;14.11;68.89;202003;3/20/2020;20/3/2020 00:00;4YOP;53
11015;15;14/3/2020 00:00;22/3/2020;2101;7;1;83;53;12.1;11;83;9.13;73.87;202003;3/14/2020;14/3/2020 00:00;4YOP;53
11530;40;10/3/2020 00:00;15/3/2020;2750;25;1;83;53;25.3;23;83;19.09;63.91;202003;3/10/2020;10/3/2020 00:00;4YOP;53
23058;20;10/3/2020 00:00;13/3/2020;2041;84;1;83;53;9.9;9;83;7.47;75.53;202003;3/10/2020;10/3/2020 00:00;4YOP;53
25609;38;9/3/2020 00:00;14/3/2020;1156;22;1;83;53;47.3;43;83;35.69;47.31;202003;3/9/2020;9/3/2020 00:00;4YOP;53
27677;23;21/2/2020 00:00;24/2/2020;6017;86;1;83;53;41.8;38;83;31.54;51.46;202002;2/21/2020;21/2/2020 00:00;4YOP;53
14717;33;17/2/2020 00:00;27/2/2020;2033;49;1;83;53;42.9;39;83;32.37;50.63;202002;2/17/2020;17/2/2020 00:00;4YOP;53
14591;27;15/2/2020 00:00;22/2/2020;3649;83;1;83;53;34.1;31;83;25.73;57.27;202002;2/15/2020;15/2/2020 00:00;4YOP;53
28021;30;15/2/2020 00:00;19/2/2020;4594;79;1;83;53;22;20;83;16.6;66.4;202002;2/15/2020;15/2/2020 00:00;4YOP;53
10002;34;11/2/2020 00:00;18/2/2020;2844;43;1;83;53;11;10;83;8.3;74.7;202002;2/11/2020;11/2/2020 00:00;4YOP;53
10861;16;11/2/2020 00:00;19/2/2020;1177;70;1;83;53;11;10;83;8.3;74.7;202002;2/11/2020;11/2/2020 00:00;4YOP;53
19976;29;6/2/2020 00:00;11/2/2020;2909;52;1;83;53;38.5;35;83;29.05;53.95;202002;2/6/2020;6/2/2020 00:00;4YOP;53
23857;45;5/2/2020 00:00;8/2/2020;236;25;1;83;53;8.8;8;83;6.64;76.36;202002;2/5/2020;5/2/2020 00:00;4YOP;53
17302;31;4/2/2020 00:00;9/2/2020;3696;32;1;83;53;25.3;23;83;19.09;63.91;202002;2/4/2020;4/2/2020 00:00;4YOP;53
19915;36;4/2/2020 00:00;10/2/2020;4873;14;1;83;53;41.8;38;83;31.54;51.46;202002;2/4/2020;4/2/2020 00:00;4YOP;53
28289;47;4/2/2020 00:00;8/2/2020;2597;35;1;83;53;29.7;27;83;22.41;60.59;202002;2/4/2020;4/2/2020 00:00;4YOP;53
10550;14;3/2/2020 00:00;6/2/2020;4151;48;1;83;53;11;10;83;8.3;74.7;202002;2/3/2020;3/2/2020 00:00;4YOP;53
25728;27;1/2/2020 00:00;11/2/2020;2596;48;1;83;53;4.4;4;83;3.32;79.68;202002;2/1/2020;1/2/2020 00:00;4YOP;53
17058;6;29/1/2020 00:00;30/1/2020;2595;46;1;83;53;34.1;31;83;25.73;57.27;202001;1/29/2020;29/1/2020 00:00;4YOP;53
28336;48;29/1/2020 00:00;4/2/2020;327;76;1;83;53;4.4;4;83;3.32;79.68;202001;1/29/2020;29/1/2020 00:00;4YOP;53
26251;35;28/1/2020 00:00;5/2/2020;2450;24;1;83;53;2.2;2;83;1.66;81.34;202001;1/28/2020;28/1/2020 00:00;4YOP;53
29314;50;23/1/2020 00:00;27/1/2020;4249;70;1;83;53;25.3;23;83;19.09;63.91;202001;1/23/2020;23/1/2020 00:00;4YOP;53
16167;21;16/1/2020 00:00;24/1/2020;3182;94;1;83;53;17.6;16;83;13.28;69.72;202001;1/16/2020;16/1/2020 00:00;4YOP;53
16373;17;15/1/2020 00:00;21/1/2020;168;15;1;83;53;12.1;11;83;9.13;73.87;202001;1/15/2020;15/1/2020 00:00;4YOP;53
29392;54;14/1/2020 00:00;16/1/2020;5191;26;1;83;53;44;40;83;33.2;49.8;202001;1/14/2020;14/1/2020 00:00;4YOP;53
23141;37;12/1/2020 00:00;13/1/2020;2042;90;1;83;53;20.9;19;83;15.77;67.23;202001;1/12/2020;12/1/2020 00:00;4YOP;53
23723;37;12/1/2020 00:00;18/1/2020;2587;25;1;83;53;18.7;17;83;14.11;68.89;202001;1/12/2020;12/1/2020 00:00;4YOP;53
13553;23;11/1/2020 00:00;11/1/2020;3222;34;1;83;53;5.5;5;83;4.15;78.85;202001;1/11/2020;11/1/2020 00:00;4YOP;53
17750;20;10/1/2020 00:00;13/1/2020;647;75;1;83;53;4.4;4;83;3.32;79.68;202001;1/10/2020;10/1/2020 00:00;4YOP;53
19003;35;6/1/2020 00:00;10/1/2020;2408;21;1;83;53;17.6;16;83;13.28;69.72;202001;1/6/2020;6/1/2020 00:00;4YOP;53
21930;30;6/1/2020 00:00;6/1/2020;4465;44;1;83;53;44;40;83;33.2;49.8;202001;1/6/2020;6/1/2020 00:00;4YOP;53
10214;26;3/1/2020 00:00;8/1/2020;4660;5;1;83;53;6.6;6;83;4.98;78.02;202001;1/3/2020;3/1/2020 00:00;4YOP;53
14125;6;31/12/2019 00:00;6/1/2020;452;30;1;83;53;37.4;34;83;28.22;54.78;201912;12/31/2019;31/12/2019 00:00;4YOP;53
28644;38;31/12/2019 00:00;4/1/2020;4641;74;1;83;53;23.1;21;83;17.43;65.57;201912;12/31/2019;31/12/2019 00:00;4YOP;53
15599;34;30/12/2019 00:00;1/1/2020;2555;13;1;83;53;12.1;11;83;9.13;73.87;201912;12/30/2019;30/12/2019 00:00;4YOP;53
17969;12;30/12/2019 00:00;8/1/2020;4776;81;1;83;53;24.2;22;83;18.26;64.74;201912;12/30/2019;30/12/2019 00:00;4YOP;53
19497;32;28/12/2019 00:00;4/1/2020;3060;1;1;83;53;5.5;5;83;4.15;78.85;201912;12/28/2019;28/12/2019 00:00;4YOP;53
11173;33;25/12/2019 00:00;31/12/2019;1927;97;1;83;53;5.5;5;83;4.15;78.85;201912;12/25/2019;25/12/2019 00:00;4YOP;53
23574;52;25/12/2019 00:00;27/12/2019;5987;91;1;83;53;27.5;25;83;20.75;62.25;201912;12/25/2019;25/12/2019 00:00;4YOP;53
24234;47;25/12/2019 00:00;28/12/2019;422;20;1;83;53;41.8;38;83;31.54;51.46;201912;12/25/2019;25/12/2019 00:00;4YOP;53
11446;31;21/12/2019 00:00;24/12/2019;4651;17;1;83;53;11;10;83;8.3;74.7;201912;12/21/2019;21/12/2019 00:00;4YOP;53
29514;54;19/12/2019 00:00;20/12/2019;2034;88;1;83;53;46.2;42;83;34.86;48.14;201912;12/19/2019;19/12/2019 00:00;4YOP;53
28218;35;17/12/2019 00:00;21/12/2019;940;20;1;83;53;26.4;24;83;19.92;63.08;201912;12/17/2019;17/12/2019 00:00;4YOP;53
22725;11;15/12/2019 00:00;24/12/2019;2253;9;1;83;53;31.9;29;83;24.07;58.93;201912;12/15/2019;15/12/2019 00:00;4YOP;53
20464;29;11/12/2019 00:00;17/12/2019;6384;31;1;83;53;15.4;14;83;11.62;71.38;201912;12/11/2019;11/12/2019 00:00;4YOP;53
29945;35;11/12/2019 00:00;12/12/2019;2985;8;1;83;53;25.3;23;83;19.09;63.91;201912;12/11/2019;11/12/2019 00:00;4YOP;53
15734;37;10/12/2019 00:00;17/12/2019;1242;68;1;83;53;35.2;32;83;26.56;56.44;201912;12/10/2019;10/12/2019 00:00;4YOP;53
24725;28;9/12/2019 00:00;17/12/2019;1056;55;1;83;53;16.5;15;83;12.45;70.55;201912;12/9/2019;9/12/2019 00:00;4YOP;53
19648;16;5/12/2019 00:00;6/12/2019;487;56;1;83;53;16.5;15;83;12.45;70.55;201912;12/5/2019;5/12/2019 00:00;4YOP;53
22207;52;30/11/2019 00:00;3/12/2019;1582;40;1;83;53;31.9;29;83;24.07;58.93;201911;11/30/2019;30/11/2019 00:00;4YOP;53
28434;28;25/11/2019 00:00;28/11/2019;576;74;1;83;53;29.7;27;83;22.41;60.59;201911;11/25/2019;25/11/2019 00:00;4YOP;53
29569;51;25/11/2019 00:00;4/12/2019;47;56;1;83;53;38.5;35;83;29.05;53.95;201911;11/25/2019;25/11/2019 00:00;4YOP;53
28044;53;24/11/2019 00:00;24/11/2019;4274;74;1;83;53;36.3;33;83;27.39;55.61;201911;11/24/2019;24/11/2019 00:00;4YOP;53
21774;13;22/11/2019 00:00;25/11/2019;3677;27;1;83;53;31.9;29;83;24.07;58.93;201911;11/22/2019;22/11/2019 00:00;4YOP;53
15565;24;21/11/2019 00:00;27/11/2019;3962;63;1;83;53;8.8;8;83;6.64;76.36;201911;11/21/2019;21/11/2019 00:00;4YOP;53
26293;27;21/11/2019 00:00;29/11/2019;2397;22;1;83;53;36.3;33;83;27.39;55.61;201911;11/21/2019;21/11/2019 00:00;4YOP;53
19175;23;20/11/2019 00:00;21/11/2019;4668;93;1;83;53;7.7;7;83;5.81;77.19;201911;11/20/2019;20/11/2019 00:00;4YOP;53
17005;10;17/11/2019 00:00;17/11/2019;106;71;1;83;53;15.4;14;83;11.62;71.38;201911;11/17/2019;17/11/2019 00:00;4YOP;53
18431;36;17/11/2019 00:00;24/11/2019;2014;11;1;83;53;8.8;8;83;6.64;76.36;201911;11/17/2019;17/11/2019 00:00;4YOP;53
24879;43;14/11/2019 00:00;17/11/2019;4137;71;1;83;53;37.4;34;83;28.22;54.78;201911;11/14/2019;14/11/2019 00:00;4YOP;53
14795;39;13/11/2019 00:00;22/11/2019;4585;91;1;83;53;48.4;44;83;36.52;46.48;201911;11/13/2019;13/11/2019 00:00;4YOP;53
13998;29;11/11/2019 00:00;15/11/2019;3984;7;1;83;53;42.9;39;83;32.37;50.63;201911;11/11/2019;11/11/2019 00:00;4YOP;53
24798;13;11/11/2019 00:00;19/11/2019;1548;24;1;83;53;5.5;5;83;4.15;78.85;201911;11/11/2019;11/11/2019 00:00;4YOP;53
15903;15;7/11/2019 00:00;14/11/2019;4251;35;1;83;53;35.2;32;83;26.56;56.44;201911;11/7/2019;7/11/2019 00:00;4YOP;53
18206;38;5/11/2019 00:00;11/11/2019;1108;64;1;83;53;29.7;27;83;22.41;60.59;201911;11/5/2019;5/11/2019 00:00;4YOP;53
22443;42;4/11/2019 00:00;8/11/2019;2264;4;1;83;53;29.7;27;83;22.41;60.59;201911;11/4/2019;4/11/2019 00:00;4YOP;53
20867;27;1/11/2019 00:00;2/11/2019;3061;23;1;83;53;40.7;37;83;30.71;52.29;201911;11/1/2019;1/11/2019 00:00;4YOP;53
28511;44;26/10/2019 00:00;1/11/2019;2465;23;1;83;53;3.3;3;83;2.49;80.51;201910;10/26/2019;26/10/2019 00:00;4YOP;53
17973;14;25/10/2019 00:00;28/10/2019;1691;31;1;83;53;35.2;32;83;26.56;56.44;201910;10/25/2019;25/10/2019 00:00;4YOP;53
18558;14;23/10/2019 00:00;31/10/2019;661;92;1;83;53;39.6;36;83;29.88;53.12;201910;10/23/2019;23/10/2019 00:00;4YOP;53
28164;37;23/10/2019 00:00;25/10/2019;6077;69;1;83;53;39.6;36;83;29.88;53.12;201910;10/23/2019;23/10/2019 00:00;4YOP;53
20173;48;20/10/2019 00:00;28/10/2019;6319;13;1;83;53;41.8;38;83;31.54;51.46;201910;10/20/2019;20/10/2019 00:00;4YOP;53
23381;36;19/10/2019 00:00;21/10/2019;3397;66;1;83;53;29.7;27;83;22.41;60.59;201910;10/19/2019;19/10/2019 00:00;4YOP;53
18499;25;18/10/2019 00:00;27/10/2019;691;43;1;83;53;37.4;34;83;28.22;54.78;201910;10/18/2019;18/10/2019 00:00;4YOP;53
10553;6;17/10/2019 00:00;25/10/2019;1775;17;1;83;53;40.7;37;83;30.71;52.29;201910;10/17/2019;17/10/2019 00:00;4YOP;53
21369;51;17/10/2019 00:00;27/10/2019;4447;86;1;83;53;49.5;45;83;37.35;45.65;201910;10/17/2019;17/10/2019 00:00;4YOP;53
24261;28;15/10/2019 00:00;22/10/2019;3522;11;1;83;53;34.1;31;83;25.73;57.27;201910;10/15/2019;15/10/2019 00:00;4YOP;53
10783;29;14/10/2019 00:00;19/10/2019;3074;39;1;83;53;39.6;36;83;29.88;53.12;201910;10/14/2019;14/10/2019 00:00;4YOP;53
4537;24;12/10/2019 00:00;22/10/2019;1396;94;1;83;53;2.2;2;83;1.66;81.34;201910;10/12/2019;12/10/2019 00:00;4YOP;53
5216;4;11/10/2019 00:00;13/10/2019;348;99;1;83;53;41.8;38;83;31.54;51.46;201910;10/11/2019;11/10/2019 00:00;4YOP;53
26605;33;11/10/2019 00:00;13/10/2019;2728;45;1;83;53;41.8;38;83;31.54;51.46;201910;10/11/2019;11/10/2019 00:00;4YOP;53
4523;27;8/10/2019 00:00;11/10/2019;751;27;1;83;53;16.5;15;83;12.45;70.55;201910;10/8/2019;8/10/2019 00:00;4YOP;53
4185;25;7/10/2019 00:00;7/10/2019;2925;5;1;83;53;27.5;25;83;20.75;62.25;201910;10/7/2019;7/10/2019 00:00;4YOP;53
9528;6;6/10/2019 00:00;13/10/2019;666;15;1;83;53;12.1;11;83;9.13;73.87;201910;10/6/2019;6/10/2019 00:00;4YOP;53
16003;10;3/10/2019 00:00;4/10/2019;2478;26;1;83;53;41.8;38;83;31.54;51.46;201910;10/3/2019;3/10/2019 00:00;4YOP;53
8253;21;30/9/2019 00:00;10/10/2019;2701;17;1;83;53;1.1;1;83;0.83;82.17;201909;9/30/2019;30/9/2019 00:00;4YOP;53
26094;16;29/9/2019 00:00;6/10/2019;5768;96;1;83;53;13.2;12;83;9.96;73.04;201909;9/29/2019;29/9/2019 00:00;4YOP;53
22475;51;28/9/2019 00:00;4/10/2019;4876;73;1;83;53;45.1;41;83;34.03;48.97;201909;9/28/2019;28/9/2019 00:00;4YOP;53
2645;5;27/9/2019 00:00;29/9/2019;1701;94;1;83;53;3.3;3;83;2.49;80.51;201909;9/27/2019;27/9/2019 00:00;4YOP;53
23216;27;26/9/2019 00:00;1/10/2019;1534;11;1;83;53;9.9;9;83;7.47;75.53;201909;9/26/2019;26/9/2019 00:00;4YOP;53
1056;28;25/9/2019 00:00;1/10/2019;1870;86;1;83;53;27.5;25;83;20.75;62.25;201909;9/25/2019;25/9/2019 00:00;4YOP;53
5095;13;24/9/2019 00:00;26/9/2019;458;16;1;83;53;1.1;1;83;0.83;82.17;201909;9/24/2019;24/9/2019 00:00;4YOP;53
13570;24;21/9/2019 00:00;25/9/2019;1725;55;1;83;53;13.2;12;83;9.96;73.04;201909;9/21/2019;21/9/2019 00:00;4YOP;53
8446;15;20/9/2019 00:00;25/9/2019;3427;75;1;83;53;28.6;26;83;21.58;61.42;201909;9/20/2019;20/9/2019 00:00;4YOP;53
18290;16;20/9/2019 00:00;24/9/2019;1772;57;1;83;53;1.1;1;83;0.83;82.17;201909;9/20/2019;20/9/2019 00:00;4YOP;53
23193;11;20/9/2019 00:00;28/9/2019;5507;29;1;83;53;48.4;44;83;36.52;46.48;201909;9/20/2019;20/9/2019 00:00;4YOP;53
4229;19;18/9/2019 00:00;27/9/2019;3032;59;1;83;53;45.1;41;83;34.03;48.97;201909;9/18/2019;18/9/2019 00:00;4YOP;53
7602;14;18/9/2019 00:00;24/9/2019;581;71;1;83;53;17.6;16;83;13.28;69.72;201909;9/18/2019;18/9/2019 00:00;4YOP;53
28619;31;18/9/2019 00:00;19/9/2019;5429;24;1;83;53;5.5;5;83;4.15;78.85;201909;9/18/2019;18/9/2019 00:00;4YOP;53
9423;9;14/9/2019 00:00;16/9/2019;3555;61;1;83;53;14.3;13;83;10.79;72.21;201909;9/14/2019;14/9/2019 00:00;4YOP;53
15961;7;14/9/2019 00:00;17/9/2019;1183;51;1;83;53;26.4;24;83;19.92;63.08;201909;9/14/2019;14/9/2019 00:00;4YOP;53
1869;24;13/9/2019 00:00;17/9/2019;1325;4;1;83;53;40.7;37;83;30.71;52.29;201909;9/13/2019;13/9/2019 00:00;4YOP;53
9258;18;12/9/2019 00:00;15/9/2019;2017;60;1;83;53;13.2;12;83;9.96;73.04;201909;9/12/2019;12/9/2019 00:00;4YOP;53
23180;40;12/9/2019 00:00;13/9/2019;3085;4;1;83;53;7.7;7;83;5.81;77.19;201909;9/12/2019;12/9/2019 00:00;4YOP;53
13186;6;6/9/2019 00:00;6/9/2019;256;31;1;83;53;49.5;45;83;37.35;45.65;201909;9/6/2019;6/9/2019 00:00;4YOP;53
26966;28;6/9/2019 00:00;13/9/2019;4513;42;1;83;53;6.6;6;83;4.98;78.02;201909;9/6/2019;6/9/2019 00:00;4YOP;53
27984;33;6/9/2019 00:00;13/9/2019;5180;41;1;83;53;25.3;23;83;19.09;63.91;201909;9/6/2019;6/9/2019 00:00;4YOP;53
15195;21;3/9/2019 00:00;6/9/2019;235;13;1;83;53;20.9;19;83;15.77;67.23;201909;9/3/2019;3/9/2019 00:00;4YOP;53
